gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4519446977				CC_BY_4_0	2023-07-18T16:11:46.083Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001609210	K001609210	2825	Merrett, L.; Ginwalla, R.															PRESENT																							2021-05-18T00:00		138	138	2021	5	18											Mafinga District	AFRICA				ZM			Mafinga District																																																													Bulbostylis filamentosa (Vahl) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			filamentosa			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:04.877Z	2211.0					CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	false	false	5292252	5292252	6	7707728	196	1369	7708	2719209		5292252	Bulbostylis filamentosa	Bulbostylis filamentosa (Vahl) C.B.Clarke	Bulbostylis filamentosa		DWC_ARCHIVE	2025-07-25T00:00:04.877Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE									
4519444760				CC_BY_4_0	2023-04-14T11:34:24.650Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001561866	K001561866	2012	Merrett, L.															PRESENT																							2016-02-07T00:00		38	38	2016	2	7												AFRICA				ZM																																																																Bulbostylis pusilla (Hochst. ex A.Rich.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			pusilla			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:13.158Z						CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	false	false	5292321	5292321	6	7707728	196	1369	7708	2719209		5292321	Bulbostylis pusilla	Bulbostylis pusilla (Hochst. ex A.Rich.) C.B.Clarke	Bulbostylis pusilla		DWC_ARCHIVE	2025-07-25T00:01:13.158Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE									
4519444237				CC_BY_4_0	2023-09-04T15:45:43.370Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001612663	K001612663	273	Chidzinga, S.; Luke, W.R.Q.															PRESENT																							2016-05-30T00:00		151	151	2016	5	30												AFRICA				KE				Kenya, Coast, Kwale County, Kaya Lunguma									-4.13	39.517																																																		Bulbostylis argenteobrunea C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			argenteobrunea			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:32.161Z	140.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5527122	5527122	6	7707728	196	1369	7708	2719209		5527122	Bulbostylis argenteobrunea	Bulbostylis argenteobrunea C.B.Clarke	Bulbostylis argenteobrunea		DWC_ARCHIVE	2025-07-25T00:00:32.161Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	KEN	Kenya	KEN.19_1	Kwale	KEN.19.3_1	Matuga	KEN.19.3.4_1	Tsimba Golini	LC
4519442786				CC_BY_4_0	2023-04-14T11:34:24.657Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001561869	K001561869	2241	Merrett, L.															PRESENT																							2017-11-25T00:00		329	329	2017	11	25												AFRICA				ZM																																																																Bulbostylis pilosa (Willd.) Cherm.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			pilosa			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-24T23:59:57.011Z						CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	false	false	5292190	5292190	6	7707728	196	1369	7708	2719209		5292190	Bulbostylis pilosa	Bulbostylis pilosa (Willd.) Cherm.	Bulbostylis pilosa		DWC_ARCHIVE	2025-07-24T23:59:57.011Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE									
4519440844				CC_BY_4_0	2023-04-14T11:34:24.663Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001561873	K001561873	1968	Merrett, L.															PRESENT																							2015-11-13T00:00		317	317	2015	11	13												AFRICA				ZM																																																																Bulbostylis macra (Ridl.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			macra			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-24T23:59:31.222Z						CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	false	false	5292472	5292472	6	7707728	196	1369	7708	2719209		5292472	Bulbostylis macra	Bulbostylis macra (Ridl.) C.B.Clarke	Bulbostylis macra		DWC_ARCHIVE	2025-07-24T23:59:31.222Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE									
4519439773				CC_BY_4_0	2023-04-14T11:34:24.650Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001561867	K001561867	1966	Merrett, L.															PRESENT																							2015-11-13T00:00		317	317	2015	11	13												AFRICA				ZM																																																																Bulbostylis igneotonsa Raymond							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			igneotonsa			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:12.951Z						CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	false	false	5292260	5292260	6	7707728	196	1369	7708	2719209		5292260	Bulbostylis igneotonsa	Bulbostylis igneotonsa Raymond	Bulbostylis igneotonsa		DWC_ARCHIVE	2025-07-25T00:01:12.951Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE									LC
4519438799				CC_BY_4_0	2023-04-14T11:34:24.660Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001561871	K001561871	2275	Merrett, L.															PRESENT																							2017-12-21T00:00		355	355	2017	12	21												AFRICA				ZM																																																																Bulbostylis pilosa (Willd.) Cherm.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			pilosa			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:04.688Z						CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	false	false	5292190	5292190	6	7707728	196	1369	7708	2719209		5292190	Bulbostylis pilosa	Bulbostylis pilosa (Willd.) Cherm.	Bulbostylis pilosa		DWC_ARCHIVE	2025-07-25T00:00:04.688Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE									
4519436754				CC_BY_4_0	2023-04-14T11:34:24.737Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001561872	K001561872	2222	Merrett, L.															PRESENT																							2017-11-22T00:00		326	326	2017	11	22												AFRICA				ZM																																																																Bulbostylis macra (Ridl.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			macra			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:30.467Z						CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	false	false	5292472	5292472	6	7707728	196	1369	7708	2719209		5292472	Bulbostylis macra	Bulbostylis macra (Ridl.) C.B.Clarke	Bulbostylis macra		DWC_ARCHIVE	2025-07-25T00:00:30.467Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE									
4519435803				CC_BY_4_0	2023-04-14T11:34:24.673Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001561868	K001561868	2241	Merrett, L.															PRESENT																							2017-11-25T00:00		329	329	2017	11	25												AFRICA				ZM																																																																Bulbostylis pilosa (Willd.) Cherm.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			pilosa			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:12.919Z						CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	false	false	5292190	5292190	6	7707728	196	1369	7708	2719209		5292190	Bulbostylis pilosa	Bulbostylis pilosa (Willd.) Cherm.	Bulbostylis pilosa		DWC_ARCHIVE	2025-07-25T00:01:12.919Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE									
4519434753				CC_BY_4_0	2023-04-14T11:34:24.647Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001561865	K001561865	2223	Merrett, L.															PRESENT																							2017-11-22T00:00		326	326	2017	11	22												AFRICA				ZM																																																																Bulbostylis igneotonsa Raymond							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			igneotonsa			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:13.142Z						CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	false	false	5292260	5292260	6	7707728	196	1369	7708	2719209		5292260	Bulbostylis igneotonsa	Bulbostylis igneotonsa Raymond	Bulbostylis igneotonsa		DWC_ARCHIVE	2025-07-25T00:01:13.142Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE									LC
4519408741				CC_BY_4_0	2022-11-25T11:07:04.320Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001346438	K001346438	JO1614	Osborne, J.; Datizua, C.; Langa, C.; Zandamela, J.; Macuacua, A. (guide)															PRESENT																							2019-02-02T00:00		33	33	2019	2	2		Miombo woodland  dominant Brachystegia spiciformis						WILDY;FREQFreq;FLY;FR-;IM				AFRICA				MZ				Panda District, Mbachavane (WP 262).									-24.34433	34.15081																																																		Bulbostylis Kunth							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis							GENUS				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-24T23:59:55.183Z	54.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	2719209	2719209	6	7707728	196	1369	7708	2719209				Bulbostylis Kunth	Bulbostylis		DWC_ARCHIVE	2025-07-24T23:59:55.183Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	MOZ	Mozambique	MOZ.3_1	Inhambane	MOZ.3.10_1	Panda	MOZ.3.10.1_1	Mawayela	
4519406700				CC_BY_4_0	2024-10-21T14:43:14.067Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K001346547	K001346547	CD16	Datizua, C.; Darbyshire, I; Langa, C.; Osborne, J.; Zandamela, J.; Macuacua, A. (guide)															PRESENT																							2019-01-31T00:00		31	31	2019	1	31		Savanna, with Acacia sp.(dom.), Hyphaene coriacea, Syzygium cordatum. Degraded by fires/ grazing. Dark Sandy soils.						WILDY;FREQPouco Freqe na área;FLT;FRF;IM				AFRICA				MZ				Panda District, Chivalo, Planície de Basquete.									-24.2724	34.43945																																				Martin Xanthos														Bulbostylis viridecarinata (De Wild.) Goetgh.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			viridecarinata			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:30.124Z	43.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5527097	5527097	6	7707728	196	1369	7708	2719209		5527097	Bulbostylis viridecarinata	Bulbostylis viridecarinata (De Wild.) Goetgh.	Bulbostylis viridecarinata		DWC_ARCHIVE	2025-07-25T00:00:30.124Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	MOZ	Mozambique	MOZ.3_1	Inhambane	MOZ.3.10_1	Panda	MOZ.3.10.2_1	Panda	
4519385329				CC_BY_4_0	2023-10-26T16:49:04.720Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K000569804	K000569804	JO1450	Osborne, J.															PRESENT																							2018-05-20T00:00		140	140	2018	5	20		Wet seep area on granite rock in Afromontane grassland, NE-facing slope. Growing in the upper edge of the seep.						Minute erect herb forming clumps. Inflorescence brown.				AFRICA				MZ				Pico Muli.									-15.73719	37.28312											GPS																									Xanthos, M.														Bulbostylis densa (Wall.) Hand.-Mazz.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			densa			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:34.786Z	1465.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292267	5292267	6	7707728	196	1369	7708	2719209		5292267	Bulbostylis densa	Bulbostylis densa (Wall.) Hand.-Mazz.	Bulbostylis densa		DWC_ARCHIVE	2025-07-25T00:00:34.786Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	MOZ	Mozambique	MOZ.11_1	Zambezia	MOZ.11.5_1	Ile	MOZ.11.5.3_1	Socone	LC
